time,"V(VIN)","I(ROUT)","P(B01)","P(B02)"
3.395000e-10,5.771070e-20,2.879542e-12,6.687807e+00,6.898760e+00
3.397500e-10,5.771070e-20,2.507913e-12,6.687807e+00,6.898760e+00
3.400000e-10,5.771070e-20,2.185242e-12,6.687807e+00,6.898760e+00
3.402500e-10,5.771070e-20,1.904646e-12,6.687807e+00,6.898760e+00
3.405000e-10,5.771070e-20,1.660135e-12,6.687807e+00,6.898760e+00
3.407500e-10,5.771070e-20,1.446673e-12,6.687807e+00,6.898760e+00
3.410000e-10,5.771070e-20,1.260136e-12,6.687807e+00,6.898760e+00
3.412500e-10,5.771070e-20,1.097167e-12,6.687807e+00,6.898760e+00
3.415000e-10,5.771070e-20,9.549756e-13,6.687807e+00,6.898760e+00
3.417500e-10,5.771070e-20,8.311466e-13,6.687807e+00,6.898760e+00
3.420000e-10,5.771070e-20,7.234992e-13,6.687807e+00,6.898760e+00
3.422500e-10,5.771070e-20,6.300192e-13,6.687807e+00,6.898760e+00
3.425000e-10,5.771070e-20,5.488388e-13,6.687807e+00,6.898760e+00
3.427500e-10,5.771070e-20,4.782692e-13,6.687807e+00,6.898760e+00
3.430000e-10,5.771070e-20,4.168185e-13,6.687807e+00,6.898760e+00
3.432500e-10,5.771070e-20,3.632232e-13,6.687807e+00,6.898760e+00
3.435000e-10,5.771070e-20,3.164276e-13,6.687807e+00,6.898760e+00
3.437500e-10,5.771070e-20,2.755616e-13,6.687807e+00,6.898760e+00
3.440000e-10,5.771070e-20,2.399045e-13,6.687807e+00,6.898760e+00
3.442500e-10,5.771070e-20,2.088346e-13,6.687807e+00,6.898760e+00
3.445000e-10,5.771070e-20,1.817984e-13,6.687807e+00,6.898760e+00
3.447500e-10,5.771070e-20,1.582988e-13,6.687807e+00,6.898760e+00
3.450000e-10,5.771070e-20,1.378781e-13,6.687807e+00,6.898760e+00
3.452500e-10,5.771070e-20,1.201224e-13,6.687807e+00,6.898760e+00
3.455000e-10,5.771070e-20,1.046676e-13,6.687807e+00,6.898760e+00
3.457500e-10,5.771070e-20,9.119823e-14,6.687807e+00,6.898760e+00
3.460000e-10,5.771070e-20,7.945108e-14,6.687807e+00,6.898760e+00
3.462500e-10,5.771070e-20,6.919908e-14,6.687807e+00,6.898760e+00
3.465000e-10,5.771070e-20,6.025630e-14,6.687807e+00,6.898760e+00
3.467500e-10,5.771070e-20,5.246316e-14,6.687807e+00,6.898760e+00
3.470000e-10,5.771070e-20,4.567760e-14,6.687807e+00,6.898760e+00
3.472500e-10,5.771070e-20,3.977421e-14,6.687807e+00,6.898760e+00
3.475000e-10,5.771070e-20,3.464075e-14,6.687807e+00,6.898760e+00
3.477500e-10,5.771070e-20,3.017463e-14,6.687807e+00,6.898760e+00
3.480000e-10,5.771070e-20,2.628814e-14,6.687807e+00,6.898760e+00
3.482500e-10,5.771070e-20,2.290150e-14,6.687807e+00,6.898760e+00
3.485000e-10,5.771070e-20,1.994980e-14,6.687807e+00,6.898760e+00
3.487500e-10,5.771070e-20,1.737694e-14,6.687807e+00,6.898760e+00
3.490000e-10,5.771070e-20,1.513291e-14,6.687807e+00,6.898760e+00
3.492500e-10,5.771070e-20,1.317827e-14,6.687807e+00,6.898760e+00
3.495000e-10,5.771070e-20,1.147443e-14,6.687807e+00,6.898760e+00
3.497500e-10,5.771070e-20,9.992440e-15,6.687807e+00,6.898760e+00
3.500000e-10,5.771070e-20,8.703376e-15,6.687807e+00,6.898760e+00
3.502500e-10,5.771070e-20,7.580926e-15,6.687807e+00,6.898760e+00
3.505000e-10,5.771070e-20,6.603166e-15,6.687807e+00,6.898760e+00
3.507500e-10,5.771070e-20,5.751682e-15,6.687807e+00,6.898760e+00
3.510000e-10,5.771070e-20,5.010689e-15,6.687807e+00,6.898760e+00
3.512500e-10,5.771070e-20,4.364403e-15,6.687807e+00,6.898760e+00
3.515000e-10,5.771070e-20,3.800547e-15,6.687807e+00,6.898760e+00
3.517500e-10,5.771070e-20,3.310352e-15,6.687807e+00,6.898760e+00
3.520000e-10,5.771070e-20,2.882418e-15,6.687807e+00,6.898760e+00
3.522500e-10,5.771070e-20,2.509729e-15,6.687807e+00,6.898760e+00
3.525000e-10,5.771070e-20,2.186148e-15,6.687807e+00,6.898760e+00
3.527500e-10,5.771070e-20,1.904658e-15,6.687807e+00,6.898760e+00
3.530000e-10,5.771070e-20,1.659999e-15,6.687807e+00,6.898760e+00
3.532500e-10,5.771070e-20,1.444278e-15,6.687807e+00,6.898760e+00
3.535000e-10,5.771070e-20,1.259249e-15,6.687807e+00,6.898760e+00
3.537500e-10,5.771070e-20,1.096143e-15,6.687807e+00,6.898760e+00
3.540000e-10,5.771070e-20,9.549599e-16,6.687807e+00,6.898760e+00
3.542500e-10,5.771070e-20,8.321918e-16,6.687807e+00,6.898760e+00
3.545000e-10,5.771070e-20,7.252083e-16,6.687807e+00,6.898760e+00
3.547500e-10,5.771070e-20,6.313784e-16,6.687807e+00,6.898760e+00
3.550000e-10,5.771070e-20,5.489485e-16,6.687807e+00,6.898760e+00
3.552500e-10,5.771070e-20,4.787953e-16,6.687807e+00,6.898760e+00
3.555000e-10,5.771070e-20,4.174113e-16,6.687807e+00,6.898760e+00
3.557500e-10,5.771070e-20,3.621657e-16,6.687807e+00,6.898760e+00
3.560000e-10,5.771070e-20,3.165661e-16,6.687807e+00,6.898760e+00
3.562500e-10,5.771070e-20,2.762281e-16,6.687807e+00,6.898760e+00
3.565000e-10,5.771070e-20,2.393977e-16,6.687807e+00,6.898760e+00
3.567500e-10,5.771070e-20,2.104595e-16,6.687807e+00,6.898760e+00
3.570000e-10,5.771070e-20,1.823982e-16,6.687807e+00,6.898760e+00
3.572500e-10,5.771070e-20,1.595984e-16,6.687807e+00,6.898760e+00
3.575000e-10,5.771070e-20,1.376756e-16,6.687807e+00,6.898760e+00
3.577500e-10,5.771070e-20,1.201373e-16,6.687807e+00,6.898760e+00
3.580000e-10,5.771070e-20,1.043528e-16,6.687807e+00,6.898760e+00
3.582500e-10,5.771070e-20,9.207602e-17,6.687807e+00,6.898760e+00
3.585000e-10,5.771070e-20,7.979922e-17,6.687807e+00,6.898760e+00
3.587500e-10,5.771070e-20,6.927624e-17,6.687807e+00,6.898760e+00
3.590000e-10,5.771070e-20,6.050710e-17,6.687807e+00,6.898760e+00
3.592500e-10,5.771070e-20,5.349178e-17,6.687807e+00,6.898760e+00
3.595000e-10,5.771070e-20,4.647647e-17,6.687807e+00,6.898760e+00
3.597500e-10,5.771070e-20,3.946115e-17,6.687807e+00,6.898760e+00
3.600000e-10,5.771070e-20,3.507658e-17,6.687807e+00,6.898760e+00
3.602500e-10,5.771070e-20,3.069201e-17,6.687807e+00,6.898760e+00
3.605000e-10,5.771070e-20,2.630743e-17,6.687807e+00,6.898760e+00
3.607500e-10,5.771070e-20,2.367669e-17,6.687807e+00,6.898760e+00
3.610000e-10,5.771070e-20,2.104595e-17,6.687807e+00,6.898760e+00
3.612500e-10,5.771070e-20,1.841520e-17,6.687807e+00,6.898760e+00
3.615000e-10,5.771070e-20,1.490755e-17,6.687807e+00,6.898760e+00
3.617500e-10,5.771070e-20,1.403063e-17,6.687807e+00,6.898760e+00
3.620000e-10,5.771070e-20,1.227680e-17,6.687807e+00,6.898760e+00
3.622500e-10,5.771070e-20,1.052297e-17,6.687807e+00,6.898760e+00
3.625000e-10,5.771070e-20,8.769145e-18,6.687807e+00,6.898760e+00
3.627500e-10,5.771070e-20,7.892230e-18,6.687807e+00,6.898760e+00
3.630000e-10,5.771070e-20,6.138401e-18,6.687807e+00,6.898760e+00
3.632500e-10,5.771070e-20,7.015316e-18,6.687807e+00,6.898760e+00
3.635000e-10,5.771070e-20,6.138401e-18,6.687807e+00,6.898760e+00
3.637500e-10,5.771070e-20,5.261487e-18,6.687807e+00,6.898760e+00
3.640000e-10,5.771070e-20,4.384572e-18,6.687807e+00,6.898760e+00
3.642500e-10,5.771070e-20,3.507658e-18,6.687807e+00,6.898760e+00
3.645000e-10,5.771070e-20,3.507658e-18,6.687807e+00,6.898760e+00
3.647500e-10,5.771070e-20,2.630743e-18,6.687807e+00,6.898760e+00
3.650000e-10,5.771070e-20,2.630743e-18,6.687807e+00,6.898760e+00
3.652500e-10,5.771070e-20,1.753829e-18,6.687807e+00,6.898760e+00
3.655000e-10,5.771070e-20,2.630743e-18,6.687807e+00,6.898760e+00
3.657500e-10,5.771070e-20,1.753829e-18,6.687807e+00,6.898760e+00
3.660000e-10,5.771070e-20,1.753829e-18,6.687807e+00,6.898760e+00
3.662500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.665000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.667500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.670000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.672500e-10,5.771070e-20,1.753829e-18,6.687807e+00,6.898760e+00
3.675000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.677500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.680000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.682500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.685000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.687500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.690000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.692500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.695000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.697500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.700000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.702500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.705000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.707500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.710000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.712500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.715000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.717500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.720000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.722500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.725000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.727500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.730000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.732500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.735000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.737500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.740000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.742500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.745000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.747500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.750000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.752500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.755000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.757500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.760000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.762500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.765000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.767500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.770000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.772500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.775000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.777500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.780000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.782500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.785000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.787500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.790000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.792500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.795000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.797500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.800000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.802500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.805000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.807500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.810000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.812500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.815000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.817500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.820000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.822500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.825000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.827500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.830000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.832500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.835000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.837500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.840000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.842500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.845000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.847500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.850000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.852500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.855000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.857500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.860000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.862500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.865000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.867500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.870000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.872500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.875000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.877500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.880000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.882500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.885000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.887500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.890000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.892500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.895000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.897500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.900000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.902500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.905000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.907500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.910000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.912500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.915000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.917500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.920000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.922500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.925000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.927500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.930000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.932500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.935000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.937500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.940000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.942500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.945000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.947500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.950000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.952500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.955000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.957500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.960000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.962500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.965000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.967500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.970000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.972500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.975000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.977500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.980000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.982500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.985000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.987500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.990000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.992500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.995000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
3.997500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.000000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.002500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.005000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.007500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.010000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.012500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.015000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.017500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.020000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.022500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.025000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.027500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.030000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.032500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.035000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.037500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.040000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.042500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.045000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.047500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.050000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.052500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.055000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.057500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.060000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.062500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.065000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.067500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.070000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.072500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.075000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.077500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.080000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.082500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.085000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.087500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.090000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.092500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.095000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.097500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.100000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.102500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.105000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.107500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.110000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.112500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.115000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.117500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.120000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.122500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.125000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.127500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.130000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.132500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.135000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.137500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.140000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.142500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.145000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.147500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.150000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.152500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.155000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.157500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.160000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.162500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.165000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.167500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.170000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.172500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.175000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.177500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.180000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.182500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.185000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.187500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.190000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.192500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.195000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.197500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.200000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.202500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.205000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.207500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.210000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.212500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.215000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.217500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.220000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.222500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.225000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.227500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.230000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.232500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.235000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.237500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.240000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.242500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.245000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.247500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.250000e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
4.252500e-10,5.771070e-20,8.769145e-19,6.687807e+00,6.898760e+00
